customer_id,age,tenure_months,monthly_charges,contract_type,internet_service,tech_support,online_security,payment_method,customer_service_calls,churn
931,42,22,31.08,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
4706,27,57,121.21,One year,DSL,No,No,Electronic check,0,1
3614,66,33,107.37,Month-to-month,DSL,No,No,Credit card,1,1
1923,69,40,86.58,One year,Fiber optic,No,No,Credit card,3,0
4863,35,53,146.24,Month-to-month,DSL,Yes,No,Credit card,3,0
405,67,14,143.53,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
3048,46,30,53.02,One year,Fiber optic,No,No,Bank transfer,2,1
1816,30,42,127.93,One year,No,No,No,Credit card,0,0
2049,29,4,54.18,Month-to-month,Fiber optic,Yes,No,Bank transfer,4,1
3210,53,11,104.05,Two year,DSL,Yes,No,Bank transfer,1,0
58,64,39,137.52,Month-to-month,Fiber optic,No,No,Credit card,5,1
1054,28,19,105.2,Two year,DSL,Yes,No,Electronic check,4,1
364,50,30,83.99,Two year,Fiber optic,Yes,No,Electronic check,0,1
934,20,9,144.31,Two year,Fiber optic,No,Yes,Electronic check,4,1
2043,28,42,66.23,One year,Fiber optic,No,Yes,Credit card,1,0
3903,41,3,22.3,Two year,No,Yes,No,Credit card,1,1
1646,56,4,22.03,Month-to-month,No,No,No,Electronic check,1,0
3892,69,55,140.96,One year,No,No,Yes,Credit card,2,1
4887,22,33,135.25,One year,DSL,Yes,No,Credit card,1,1
1592,54,66,61.98,Month-to-month,DSL,No,Yes,Credit card,1,0
22,47,17,27.17,Month-to-month,No,Yes,No,Credit card,3,1
3584,64,8,130.67,Month-to-month,Fiber optic,No,No,Credit card,2,1
4831,18,6,28.31,Month-to-month,DSL,Yes,Yes,Credit card,1,1
576,29,25,101.76,Month-to-month,No,No,No,Electronic check,0,1
4011,34,69,131.92,One year,DSL,No,No,Electronic check,3,0
4200,58,15,41.41,Month-to-month,No,No,No,Credit card,3,1
3084,69,26,88.21,Month-to-month,No,No,No,Electronic check,2,1
2877,65,5,98.13,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
1966,64,69,89.2,One year,DSL,No,Yes,Bank transfer,3,0
2614,55,38,128.41,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
3529,38,53,59.03,Two year,DSL,No,No,Bank transfer,3,0
1209,50,29,144.52,Month-to-month,Fiber optic,Yes,Yes,Credit card,0,0
3963,28,56,64.14,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
2445,32,62,78.55,Two year,Fiber optic,No,No,Credit card,3,1
1003,32,52,70.46,Two year,No,No,No,Credit card,2,1
3526,64,40,138.51,One year,DSL,No,No,Credit card,1,0
1478,68,69,59.72,Month-to-month,No,No,No,Credit card,1,1
1528,43,60,87.23,Two year,Fiber optic,Yes,Yes,Bank transfer,2,0
4031,67,28,104.13,One year,Fiber optic,No,No,Credit card,3,1
3917,32,12,101.53,Month-to-month,Fiber optic,No,No,Credit card,4,1
1597,66,18,145.01,Month-to-month,Fiber optic,No,No,Bank transfer,3,0
285,48,13,46.06,Month-to-month,DSL,No,Yes,Electronic check,4,1
3547,40,48,25.2,One year,DSL,No,No,Credit card,1,1
3349,39,18,99.59,Month-to-month,DSL,Yes,No,Bank transfer,3,1
360,44,35,148.97,One year,No,No,Yes,Credit card,2,1
177,39,49,20.7,Two year,DSL,No,No,Credit card,2,0
349,68,20,83.78,Month-to-month,DSL,No,Yes,Credit card,0,1
4570,60,26,29.96,Month-to-month,No,No,No,Credit card,4,1
4206,46,19,131.54,One year,Fiber optic,No,Yes,Bank transfer,1,1
4090,57,58,69.54,Month-to-month,DSL,No,No,Credit card,4,0
3085,53,57,92.16,Month-to-month,No,Yes,No,Bank transfer,1,0
2315,22,13,130.37,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,1
1286,57,53,73.39,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,1
1860,47,18,72.93,Month-to-month,DSL,No,No,Bank transfer,1,1
155,59,47,149.57,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
3519,37,72,24.34,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
4608,43,51,107.54,One year,DSL,No,No,Bank transfer,2,1
1949,46,54,104.12,One year,Fiber optic,Yes,Yes,Electronic check,1,1
4667,25,11,148.91,One year,DSL,No,No,Credit card,3,1
3209,22,22,40.03,Two year,Fiber optic,No,No,Credit card,1,1
159,56,24,26.39,Month-to-month,Fiber optic,No,No,Credit card,3,1
1586,68,41,117.0,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
11,28,27,44.52,One year,Fiber optic,Yes,No,Bank transfer,4,1
2725,31,17,69.95,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1
2489,66,36,105.7,One year,DSL,No,No,Electronic check,2,1
2361,48,72,129.84,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
1607,40,23,37.52,Month-to-month,DSL,Yes,No,Electronic check,4,1
4529,43,61,72.56,One year,No,Yes,Yes,Bank transfer,2,0
3496,40,40,110.43,Two year,Fiber optic,Yes,Yes,Bank transfer,1,1
1021,20,54,139.47,Month-to-month,Fiber optic,No,No,Electronic check,0,0
2710,23,72,21.53,Two year,Fiber optic,No,No,Electronic check,5,1
1749,27,44,143.33,One year,No,Yes,Yes,Credit card,2,0
2569,41,60,32.25,Month-to-month,Fiber optic,Yes,No,Credit card,4,1
1157,22,56,61.99,One year,Fiber optic,No,No,Bank transfer,2,1
2418,45,57,91.5,Month-to-month,No,No,No,Electronic check,0,1
758,20,5,47.93,Two year,No,No,Yes,Electronic check,2,1
69,21,60,51.89,Two year,Fiber optic,No,Yes,Electronic check,1,0
2632,47,34,75.57,Month-to-month,DSL,No,No,Bank transfer,1,1
808,35,22,91.29,One year,No,Yes,Yes,Credit card,2,1
2373,35,18,23.84,One year,No,No,No,Bank transfer,0,1
1760,40,3,38.06,One year,Fiber optic,Yes,No,Bank transfer,5,1
1359,68,46,98.87,Month-to-month,DSL,Yes,No,Electronic check,2,0
4232,53,26,90.92,Two year,Fiber optic,No,Yes,Electronic check,0,1
1852,62,18,79.87,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
4234,32,22,108.15,Month-to-month,DSL,No,No,Electronic check,0,1
2834,22,55,120.99,Month-to-month,No,Yes,Yes,Bank transfer,2,1
3156,66,41,77.6,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
227,34,66,52.36,Month-to-month,DSL,No,No,Credit card,3,1
507,29,60,144.83,Two year,No,No,Yes,Credit card,2,1
4733,44,17,107.31,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
1056,48,35,112.84,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,0
3837,38,34,98.66,Month-to-month,DSL,No,No,Electronic check,4,1
3072,42,58,133.66,One year,No,Yes,Yes,Credit card,2,0
1330,69,4,34.63,Month-to-month,No,No,No,Electronic check,2,1
2295,60,57,131.67,Month-to-month,No,Yes,No,Electronic check,0,1
2265,67,18,34.7,Month-to-month,DSL,Yes,No,Bank transfer,4,1
2933,47,71,83.34,Two year,DSL,Yes,Yes,Electronic check,1,0
602,38,41,139.74,One year,Fiber optic,No,No,Electronic check,3,1
1827,57,71,26.51,One year,Fiber optic,Yes,No,Credit card,1,0
1887,36,57,111.15,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,0
767,55,40,23.79,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
2328,43,65,47.28,One year,Fiber optic,Yes,No,Electronic check,1,0
107,18,21,29.52,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
3145,62,26,114.3,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
597,62,59,103.83,Month-to-month,Fiber optic,No,No,Electronic check,3,1
168,62,47,78.15,One year,Fiber optic,No,Yes,Credit card,2,1
1130,52,65,62.32,One year,Fiber optic,No,No,Electronic check,2,1
924,48,41,21.98,Month-to-month,DSL,Yes,Yes,Bank transfer,6,1
397,35,51,137.16,Month-to-month,Fiber optic,Yes,No,Electronic check,3,0
98,58,69,54.15,Two year,DSL,Yes,Yes,Electronic check,3,0
2481,24,63,138.59,Month-to-month,DSL,No,Yes,Credit card,3,1
3351,57,32,28.6,One year,No,No,No,Credit card,2,1
4294,54,14,42.45,Two year,Fiber optic,No,Yes,Electronic check,1,1
2776,36,19,52.92,One year,Fiber optic,Yes,No,Bank transfer,2,1
2591,56,71,35.5,Month-to-month,DSL,No,No,Electronic check,0,1
2376,40,36,133.09,Two year,Fiber optic,No,Yes,Bank transfer,6,1
2407,27,68,70.33,One year,Fiber optic,Yes,Yes,Bank transfer,1,1
2939,49,26,26.43,One year,No,Yes,No,Credit card,3,1
560,52,48,98.57,One year,Fiber optic,No,No,Bank transfer,3,1
3296,67,22,81.28,Two year,No,No,Yes,Credit card,1,1
3497,65,47,140.16,Month-to-month,No,Yes,No,Credit card,1,1
4923,58,46,91.67,Two year,Fiber optic,No,Yes,Electronic check,2,1
215,58,41,99.8,Month-to-month,Fiber optic,No,No,Credit card,2,1
1728,29,54,69.54,Month-to-month,DSL,Yes,No,Bank transfer,3,1
3719,66,48,114.48,Month-to-month,Fiber optic,No,No,Electronic check,3,1
819,30,6,87.23,Month-to-month,Fiber optic,No,Yes,Electronic check,0,1
3999,29,20,78.58,One year,No,No,Yes,Credit card,4,1
1142,52,28,31.3,Two year,DSL,No,No,Credit card,0,1
2688,23,58,81.59,Month-to-month,Fiber optic,No,No,Bank transfer,4,1
4324,45,66,101.86,One year,DSL,No,No,Bank transfer,0,0
4538,60,57,47.43,Two year,Fiber optic,No,Yes,Electronic check,2,1
3774,21,62,143.12,One year,Fiber optic,No,Yes,Bank transfer,2,0
1103,28,54,113.42,Month-to-month,DSL,No,No,Electronic check,1,1
2778,27,64,23.72,Two year,No,No,Yes,Electronic check,0,0
516,22,4,53.43,Month-to-month,No,No,Yes,Bank transfer,5,1
1465,52,1,57.27,Two year,Fiber optic,No,No,Credit card,3,1
2937,55,7,120.03,One year,No,Yes,No,Bank transfer,1,1
2335,25,40,74.97,Two year,No,No,No,Electronic check,0,1
4628,28,27,148.44,Month-to-month,DSL,No,Yes,Electronic check,2,0
1779,26,47,43.7,Two year,DSL,No,No,Bank transfer,2,1
3461,69,21,103.39,Month-to-month,No,Yes,No,Electronic check,3,1
3148,55,38,45.09,Month-to-month,No,No,No,Bank transfer,3,0
4149,20,33,53.95,One year,DSL,Yes,Yes,Credit card,2,0
1153,47,45,81.25,Month-to-month,DSL,No,No,Electronic check,2,1
1128,41,60,47.84,Month-to-month,No,No,Yes,Credit card,3,1
744,28,55,86.35,Month-to-month,DSL,No,Yes,Credit card,2,1
1361,49,39,102.94,Two year,No,No,No,Credit card,2,0
1184,31,44,56.93,Month-to-month,Fiber optic,No,No,Credit card,1,1
2399,61,49,57.62,Month-to-month,Fiber optic,No,No,Electronic check,2,1
3470,61,35,140.13,Month-to-month,Fiber optic,Yes,No,Credit card,1,1
603,53,31,61.72,One year,Fiber optic,No,Yes,Credit card,2,1
3417,45,53,83.1,One year,No,No,No,Credit card,4,0
1093,50,67,98.85,One year,No,Yes,No,Credit card,2,0
2561,35,30,53.96,Month-to-month,No,Yes,Yes,Electronic check,4,1
2258,61,33,107.86,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
3344,37,53,30.39,Two year,Fiber optic,No,Yes,Credit card,1,1
4613,69,47,70.92,One year,Fiber optic,No,No,Credit card,2,1
4255,38,66,43.03,Month-to-month,Fiber optic,No,No,Credit card,2,1
4559,46,35,59.23,Month-to-month,DSL,No,Yes,Credit card,1,1
4333,27,62,102.54,Month-to-month,No,No,No,Electronic check,0,1
2192,25,4,22.39,Two year,Fiber optic,No,No,Credit card,3,1
3287,41,5,67.24,Month-to-month,No,No,No,Electronic check,1,1
4557,67,52,147.33,One year,DSL,Yes,No,Electronic check,0,1
388,48,48,63.84,Month-to-month,DSL,No,No,Electronic check,0,1
886,51,3,96.4,Two year,Fiber optic,No,Yes,Electronic check,5,1
2460,69,69,132.54,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,0
2765,46,7,146.93,Two year,Fiber optic,No,No,Credit card,3,1
1312,69,47,28.38,Two year,No,No,No,Bank transfer,1,1
2825,19,15,67.45,Month-to-month,DSL,No,No,Electronic check,2,1
2866,59,41,122.08,One year,Fiber optic,No,Yes,Bank transfer,3,1
3697,62,8,42.23,Month-to-month,DSL,Yes,Yes,Electronic check,3,1
1351,57,47,61.87,One year,Fiber optic,No,Yes,Electronic check,2,1
2259,45,2,92.78,Month-to-month,DSL,No,Yes,Electronic check,2,1
4535,51,33,95.52,Month-to-month,No,No,No,Credit card,0,1
59,24,60,61.62,Two year,DSL,No,No,Electronic check,3,1
3879,52,55,128.07,Month-to-month,DSL,No,No,Electronic check,2,1
3515,64,4,118.15,Month-to-month,Fiber optic,No,Yes,Bank transfer,2,1
1258,63,26,148.96,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
4161,30,14,143.43,Two year,No,Yes,Yes,Bank transfer,2,1
1566,26,51,88.61,One year,Fiber optic,Yes,No,Electronic check,2,1
954,63,7,61.09,One year,DSL,No,Yes,Credit card,0,0
320,37,23,146.51,One year,DSL,No,Yes,Bank transfer,1,1
3563,41,22,58.0,Month-to-month,DSL,No,No,Credit card,2,1
1802,41,17,132.31,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1
132,54,57,145.41,One year,DSL,Yes,No,Bank transfer,3,1
3828,54,34,76.3,Month-to-month,DSL,Yes,Yes,Electronic check,1,1
4567,45,15,54.78,Month-to-month,Fiber optic,No,No,Credit card,3,1
3241,31,21,48.6,Month-to-month,Fiber optic,Yes,Yes,Electronic check,3,1
4810,21,57,47.5,Month-to-month,DSL,No,No,Bank transfer,2,0
861,51,48,20.48,One year,No,No,No,Credit card,5,1
1676,33,2,96.6,Two year,No,No,No,Electronic check,0,1
3988,45,43,36.39,Month-to-month,No,No,No,Bank transfer,4,1
1783,51,1,63.9,Month-to-month,DSL,No,No,Electronic check,3,1
1666,56,40,142.46,Two year,Fiber optic,No,No,Credit card,1,1
927,25,70,77.67,Month-to-month,Fiber optic,No,No,Electronic check,2,0
1638,25,15,107.9,Month-to-month,No,Yes,Yes,Credit card,1,0
3616,47,52,62.22,One year,DSL,No,No,Electronic check,1,1
4544,59,23,91.4,Two year,Fiber optic,No,No,Credit card,1,1
4156,56,15,84.42,Month-to-month,No,Yes,Yes,Bank transfer,3,0
2718,38,20,142.5,Month-to-month,No,No,No,Credit card,3,1
3348,69,33,66.9,One year,No,No,No,Credit card,2,1
1055,47,31,74.39,Month-to-month,Fiber optic,No,No,Electronic check,3,1
1233,64,19,120.47,One year,No,No,No,Credit card,4,1
928,21,35,42.24,Month-to-month,Fiber optic,No,No,Credit card,4,1
3509,33,42,148.47,Two year,Fiber optic,Yes,Yes,Bank transfer,4,0
1672,42,31,138.4,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
708,48,40,100.96,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,0
1441,65,6,68.89,Month-to-month,No,Yes,No,Bank transfer,1,0
757,18,21,112.13,Month-to-month,DSL,Yes,Yes,Credit card,3,0
982,45,43,121.58,Month-to-month,DSL,No,Yes,Electronic check,1,1
1147,46,14,54.29,One year,Fiber optic,No,Yes,Electronic check,0,0
835,40,23,86.94,Month-to-month,DSL,No,No,Credit card,3,1
3729,41,8,38.04,One year,Fiber optic,No,No,Electronic check,2,1
4572,41,53,124.27,Month-to-month,Fiber optic,No,No,Credit card,1,1
2287,60,54,41.13,Two year,Fiber optic,No,Yes,Electronic check,1,1
2564,56,32,41.79,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,0
2490,59,10,64.82,Two year,No,No,Yes,Credit card,1,1
4293,35,17,32.13,Month-to-month,Fiber optic,No,No,Electronic check,3,0
4851,19,21,98.02,Month-to-month,No,Yes,No,Bank transfer,5,1
988,43,36,122.36,Month-to-month,Fiber optic,No,No,Credit card,2,1
2029,47,62,69.42,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
3018,39,4,50.03,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
4429,28,44,40.56,Month-to-month,Fiber optic,No,No,Electronic check,4,1
3362,43,61,73.89,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
1474,40,36,105.66,Month-to-month,DSL,Yes,Yes,Electronic check,4,0
4187,47,34,59.88,Month-to-month,Fiber optic,No,Yes,Bank transfer,3,0
1968,54,2,110.77,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,1
3401,59,36,27.56,Month-to-month,No,No,Yes,Electronic check,2,0
694,36,43,39.85,Two year,Fiber optic,No,Yes,Bank transfer,4,0
1298,40,57,133.92,Month-to-month,Fiber optic,No,No,Electronic check,2,1
4504,34,63,40.79,Month-to-month,DSL,No,No,Credit card,2,1
848,62,14,113.04,Two year,Fiber optic,No,Yes,Credit card,1,1
3436,18,59,96.98,Two year,No,No,No,Bank transfer,2,1
4652,24,2,41.01,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,1
2691,60,39,120.5,Month-to-month,DSL,No,No,Electronic check,1,1
4795,20,44,105.77,One year,Fiber optic,No,No,Credit card,3,0
4697,40,65,131.23,Month-to-month,No,Yes,Yes,Electronic check,3,1
2736,18,52,68.72,Two year,No,Yes,No,Bank transfer,5,0
284,40,61,32.36,Month-to-month,Fiber optic,No,Yes,Bank transfer,0,1
268,36,29,76.1,Month-to-month,DSL,No,No,Electronic check,1,1
1420,41,28,106.0,One year,DSL,No,No,Electronic check,5,1
3970,52,15,101.6,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
454,69,22,33.58,Month-to-month,No,Yes,Yes,Credit card,1,1
3213,21,29,64.08,Month-to-month,No,No,No,Bank transfer,2,1
306,65,67,110.74,Month-to-month,No,Yes,No,Credit card,4,0
3503,47,28,72.82,One year,No,Yes,No,Bank transfer,1,1
1136,67,31,125.06,Two year,Fiber optic,No,Yes,Credit card,2,0
1768,67,24,67.82,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,1
108,61,61,125.6,Month-to-month,No,No,No,Bank transfer,0,1
3353,32,54,36.62,Month-to-month,DSL,Yes,Yes,Credit card,4,0
3295,50,5,131.1,One year,DSL,No,No,Bank transfer,3,1
79,27,4,86.75,Month-to-month,Fiber optic,Yes,No,Electronic check,2,1
3902,47,8,73.9,Two year,DSL,Yes,No,Bank transfer,2,1
2671,40,40,100.93,Two year,Fiber optic,No,Yes,Bank transfer,1,1
278,57,21,114.59,One year,Fiber optic,No,No,Credit card,1,1
2056,37,52,120.42,Month-to-month,DSL,No,Yes,Credit card,2,1
1203,47,69,36.06,One year,DSL,No,Yes,Credit card,1,0
3848,49,8,99.57,Month-to-month,No,No,No,Bank transfer,1,1
1937,51,68,99.84,Month-to-month,Fiber optic,Yes,No,Electronic check,2,0
240,43,67,83.6,One year,DSL,Yes,No,Bank transfer,4,1
4525,36,68,80.29,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
2457,31,10,42.9,One year,Fiber optic,No,No,Bank transfer,5,1
4823,41,11,56.6,One year,No,No,Yes,Credit card,2,1
898,47,18,74.11,One year,DSL,No,No,Electronic check,3,1
2372,51,4,47.56,Month-to-month,DSL,No,Yes,Bank transfer,1,1
4471,69,55,29.45,Month-to-month,Fiber optic,No,No,Bank transfer,1,0
1223,64,29,71.81,One year,Fiber optic,No,No,Electronic check,2,1
3418,18,63,66.01,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,3,1
4176,37,17,132.41,Month-to-month,Fiber optic,No,No,Credit card,3,1
3437,62,28,134.23,Two year,DSL,Yes,Yes,Electronic check,1,0
3768,66,17,143.71,Month-to-month,Fiber optic,Yes,Yes,Electronic check,1,1
606,26,13,127.09,Month-to-month,No,No,No,Credit card,5,1
3453,37,28,53.43,One year,Fiber optic,No,No,Credit card,0,1
4482,63,65,93.47,Two year,Fiber optic,Yes,Yes,Credit card,0,0
4955,64,33,124.87,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,1
1620,43,21,126.66,Month-to-month,Fiber optic,Yes,Yes,Credit card,5,1
3068,49,31,65.28,Month-to-month,Fiber optic,Yes,No,Credit card,0,1
2840,62,58,45.24,One year,DSL,No,Yes,Bank transfer,2,0
1486,56,18,112.33,Two year,Fiber optic,Yes,Yes,Bank transfer,4,0
2660,56,24,46.67,Month-to-month,DSL,Yes,Yes,Credit card,1,0
2560,38,17,48.94,Two year,DSL,No,Yes,Bank transfer,1,1
3557,47,68,119.66,Month-to-month,Fiber optic,No,No,Electronic check,0,1
4834,33,12,137.11,Month-to-month,No,No,Yes,Bank transfer,3,1
783,34,60,132.35,Month-to-month,DSL,No,Yes,Bank transfer,4,1
776,67,37,110.51,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
3891,65,26,84.46,One year,Fiber optic,No,Yes,Bank transfer,4,1
4658,21,37,119.15,Month-to-month,No,No,Yes,Credit card,4,1
149,56,10,141.68,One year,DSL,No,Yes,Electronic check,2,1
878,19,59,21.5,One year,Fiber optic,No,No,Bank transfer,1,1
1430,31,42,92.06,Month-to-month,No,No,Yes,Electronic check,5,1
4483,22,68,78.23,One year,Fiber optic,No,No,Electronic check,2,1
4292,30,67,121.19,One year,Fiber optic,No,No,Bank transfer,1,0
1358,40,48,118.21,Two year,Fiber optic,Yes,Yes,Electronic check,1,1
2990,38,51,75.62,Two year,Fiber optic,No,Yes,Credit card,4,0
3752,65,31,37.14,Two year,Fiber optic,Yes,Yes,Electronic check,1,0
1497,54,46,146.89,One year,DSL,No,No,Electronic check,3,1
4111,57,9,143.54,One year,Fiber optic,No,Yes,Credit card,2,1
1172,49,12,109.9,One year,DSL,Yes,No,Credit card,0,1
3,46,36,127.85,One year,No,No,No,Credit card,1,0
2847,34,64,104.03,Month-to-month,DSL,No,No,Electronic check,0,0
731,66,58,86.27,Month-to-month,DSL,Yes,No,Electronic check,3,1
919,28,43,149.43,One year,Fiber optic,Yes,No,Bank transfer,3,1
4160,47,13,102.69,Month-to-month,Fiber optic,No,No,Credit card,2,1
25,38,42,67.73,Two year,No,Yes,No,Credit card,3,0
2100,25,71,107.39,Month-to-month,No,No,Yes,Credit card,1,0
2504,39,18,148.08,Month-to-month,No,No,No,Bank transfer,5,1
3218,18,43,49.49,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
1965,38,57,90.79,Two year,Fiber optic,No,No,Credit card,2,0
1548,52,55,111.28,Two year,DSL,No,No,Bank transfer,0,0
4083,64,4,64.58,One year,Fiber optic,Yes,No,Electronic check,1,1
166,40,67,67.68,Month-to-month,Fiber optic,No,No,Credit card,5,0
3876,27,67,53.82,Month-to-month,DSL,Yes,No,Electronic check,4,1
4306,53,4,135.61,Month-to-month,DSL,Yes,No,Electronic check,2,1
3252,62,30,65.33,Two year,Fiber optic,Yes,No,Electronic check,0,1
1380,67,18,97.26,Month-to-month,Fiber optic,Yes,No,Electronic check,1,1
3949,40,11,90.98,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,1
4646,43,60,50.34,One year,DSL,No,Yes,Credit card,4,0
2116,31,13,53.15,One year,DSL,No,No,Credit card,0,0
3183,69,51,43.02,Month-to-month,No,Yes,Yes,Credit card,3,0
1372,18,1,127.79,One year,No,No,Yes,Credit card,3,1
2907,60,1,128.55,Two year,Fiber optic,No,Yes,Bank transfer,2,1
4801,62,38,40.27,Month-to-month,DSL,Yes,Yes,Electronic check,3,1
1015,34,36,42.17,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,0
4983,65,71,100.09,Two year,Fiber optic,No,Yes,Credit card,2,1
3733,58,70,126.18,Month-to-month,DSL,No,No,Credit card,5,1
657,38,72,141.8,One year,No,No,Yes,Bank transfer,2,0
2126,36,20,110.75,Two year,Fiber optic,No,No,Credit card,1,1
3013,24,25,60.27,Two year,DSL,No,Yes,Bank transfer,1,1
1222,48,8,36.53,One year,Fiber optic,No,Yes,Credit card,2,1
2803,34,63,87.73,Month-to-month,No,Yes,No,Credit card,0,0
4619,18,71,64.7,Two year,DSL,No,No,Credit card,2,0
4175,69,30,35.74,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
4663,67,4,65.74,One year,Fiber optic,No,Yes,Electronic check,3,0
2767,49,47,143.95,Month-to-month,DSL,No,Yes,Credit card,5,1
2967,30,52,62.51,Two year,No,No,Yes,Bank transfer,2,1
2291,46,34,135.7,Month-to-month,Fiber optic,No,Yes,Bank transfer,3,0
1291,18,49,85.4,Two year,DSL,Yes,Yes,Credit card,2,1
920,68,17,52.85,One year,No,Yes,Yes,Credit card,6,0
3870,18,18,59.7,Month-to-month,Fiber optic,Yes,No,Credit card,2,0
4106,26,23,95.45,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
704,62,28,123.71,Month-to-month,DSL,Yes,Yes,Credit card,2,0
2852,69,20,104.2,Two year,Fiber optic,No,No,Electronic check,2,1
1483,19,13,149.61,Month-to-month,DSL,Yes,Yes,Electronic check,3,0
3965,21,31,25.47,Two year,DSL,Yes,No,Credit card,3,1
1873,30,51,88.59,Two year,DSL,No,Yes,Bank transfer,3,1
3089,29,43,67.32,Month-to-month,DSL,No,No,Credit card,1,1
4558,39,34,123.64,Month-to-month,Fiber optic,No,Yes,Electronic check,4,1
